restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
12207404,De Sal y Dulce,"Avenida Charles Darwin, Puerto Ayora 200350 Equador",Santa Cruz ,4.5,35,$,indef,-0.7445319890975952,-90.31169891357422,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d12207404-Reviews-De_Sal_y_Dulce-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
2369971,Renato's,"Just off corner of Av Baltra and Charles Binford, Puerto Ayora 200350 Equador",Santa Cruz ,4.0,90,$,indef,-0.7459149956703186,-90.3144760131836,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d2369971-Reviews-Renato_s-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
9977737,Cafeteria Proinsular,"Charles Darwin y Ninfas Muelle principal, Puerto Ayora 200350 Equador",Santa Cruz ,4.5,33,$$ - $$$,indef,-0.7479760050773621,-90.3138198852539,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d9977737-Reviews-Cafeteria_Proinsular-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
13085785,OMG Galapagos Coffee House,"Charles Darwin Ave. Between Marchena and Piqueros, Puerto Ayora 200350 Equador",Santa Cruz ,4.5,37,$$ - $$$,indef,-0.7425259947776794,-90.31066131591795,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d13085785-Reviews-OMG_Galapagos_Coffee_House-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
15132093,El Muelle de Darwin,"Charles Darwin Ave. Seymour, Puerto Ayora 200102 Equador",Santa Cruz ,4.0,96,$$ - $$$,R$ 64 - R$ 266,-0.742792010307312,-90.3114013671875,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d15132093-Reviews-El_Muelle_de_Darwin-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
10201096,Zayapa Son-Bar Restaurant,"Floreana y Charles Darwin Frente al Molino de PelicanBay. Diagonal al monumento a la tortuga., Puerto Ayora 200350 Equador",Santa Cruz ,4.5,57,$$ - $$$,R$ 21 - R$ 293,-0.7428420186042786,-90.3121566772461,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d10201096-Reviews-Zayapa_Son_Bar_Restaurant-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
1765636,Tropic Bird Cafe,"Avenida Charles Darwin, Puerto Ayora 200350 Equador",Santa Cruz ,4.0,57,$,indef,-0.7441369891166687,-90.31222534179688,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d1765636-Reviews-Tropic_Bird_Cafe-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
12797476,Las Delicias del Pirata,"Calle de los Kioskos, Puerto Ayora, Santa Cruz, Galapagos, Ecuador., Puerto Ayora 200350 Equador",Santa Cruz ,4.5,21,$,R$ 27 - R$ 213,-0.745881974697113,-90.31434631347656,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d12797476-Reviews-Las_Delicias_del_Pirata-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
10748045,Lemon & Coffee,"Av. Charles Darwin y calle 12 de febrero 12 de Febrero y Avenida Charles Darwin, Puerto Ayora 200350 Equador",Santa Cruz ,4.0,87,$$ - $$$,R$ 43 - R$ 149,-0.7457290291786194,-90.3119125366211,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d10748045-Reviews-Lemon_Coffee-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
2341772,Servisabroson,"Binford y Baltra, Puerto Ayora 200350 Equador",Santa Cruz ,4.0,64,$$ - $$$,indef,-0.7422599792480469,-90.31852722167967,https://www.tripadvisor.com.br/Restaurant_Review-g297533-d2341772-Reviews-Servisabroson-Puerto_Ayora_Santa_Cruz_Galapagos_Islands.html
