restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
21491567,"KFC","Carrer José Luis Navarro Campello, 6, Elx, 03202 Elche Espanha",Elche ,indef,0,indef,indef,38.27314376831055,-0.670831024646759,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d21491567-Reviews-KFC-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
12977946,"Cafeteria | taperia confites","Calle de Emilio Hernandez Selva 13, 03205 Elche Espanha",Elche ,indef,0,Café,indef,38.27301025390625,-0.7126399874687195,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d12977946-Reviews-Cafeteria_taperia_confites-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Cou.html
10358782,"Restaurante Junquilla","calle Petrer 27 B, 03206 Elche Espanha",Elche ,indef,0,$,R$ 20 - R$ 59,38.27640914916992,-0.7203029990196228,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d10358782-Reviews-Restaurante_Junquilla-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
8335364,"Noudori","Calle de Manuel Vicente Pastor 78, 03206 Elche Espanha",Elche ,indef,0,Mediterrânea,indef,38.27486038208008,-0.7069119811058044,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d8335364-Reviews-Noudori-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
18893170,"Chimichurri","Calle Velarde 3, 03203 Elche Espanha",Elche ,indef,0,indef,indef,38.26607894897461,-0.695110023021698,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d18893170-Reviews-Chimichurri-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23693658,"Qi Food Healthy Restaurant","Plaza Reis Catolics 4 Bajos, 03204 Elche Espanha",Elche ,indef,0,Internacional,indef,38.26132583618164,-0.7009590268135071,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d23693658-Reviews-Qi_Food_Healthy_Restaurant-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Cou.html
9857206,"La Tertulia","Maestro Albéniz, 03202 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 33 - R$ 198,38.268497467041016,-0.696457028388977,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d9857206-Reviews-La_Tertulia-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
11743293,"Pepito El Pescaito Especialidad En Carnes y mariscos","Calle Isaac Peral 15 Isaac Peral,15, 03203 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 66 - R$ 296,38.25843811035156,-0.6970229744911194,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d11743293-Reviews-Pepito_El_Pescaito_Especialidad_En_Carnes_y_mariscos-Elche_Costa_Blanca_Province.html
23624908,"The Welcome Cafe","Avenida Profesor Enrique Tierno Galvan 5, 03205 Elche Espanha",Elche ,indef,0,indef,indef,38.27311325073242,-0.7193819880485535,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d23624908-Reviews-The_Welcome_Cafe-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17465888,"PanAmarte","Calle de Juan Diez Martinez 79, 03205 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 66 - R$ 132,38.2698974609375,-0.7160220146179199,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d17465888-Reviews-PanAmarte-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21400039,"McDonald's ","Avda. Alicante 146, 03202 Elche Espanha",Elche ,indef,0,indef,indef,38.27263641357422,-0.6692860126495361,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d21400039-Reviews-McDonald_s-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
18276507,"Picasso Cafe","Calle Amilcar Barca 19, 03204 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 33 - R$ 132,38.25400924682617,-0.7041720151901245,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d18276507-Reviews-Picasso_Cafe-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
11837370,"Terrones Ortiz Jose Luis","Calle de San Bartolome de Tirajana 9, 03195 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 99 - R$ 198,38.258548736572266,-0.5178700089454651,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d11837370-Reviews-Terrones_Ortiz_Jose_Luis-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
23289459,"ARROCES DE ELCHE SL","Partida de ALZABARES, 46 Bajo, 03290 Elche Espanha",Elche ,indef,0,indef,indef,38.25360870361328,-0.6610299944877625,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d23289459-Reviews-ARROCES_DE_ELCHE_SL-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15283681,"Restaurante","Calle Pere Ibarra n6 Número 6, 03203 Elche Espanha",Elche ,indef,0,$,indef,38.26670455932617,-0.6958680152893066,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d15283681-Reviews-Restaurante-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
10355316,"Café Roma Elche","Calle de Sant Isidre 2, 03203 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 40 - R$ 105,38.26502990722656,-0.6980429887771606,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d10355316-Reviews-Cafe_Roma_Elche-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
5281615,"Glass","Elche Espanha",Elche ,indef,0,Internacional,indef,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d5281615-Reviews-Glass-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23584807,"Pablo´s Pollo a la Brasa","Partida Carrus, Elche Espanha",Elche ,indef,0,$,R$ 17 - R$ 68,38.26925277709961,-0.7111020088195801,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d23584807-Reviews-Pablo_s_Pollo_a_la_Brasa-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
20133862,"Pizzeria Campino","Carrer los Montesinos, 22, 03203 Elche Espanha",Elche ,indef,0,Pizza,indef,38.26631546020508,-0.676796019077301,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d20133862-Reviews-Pizzeria_Campino-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
987222,"Francisco Clemente Argiles","Calle Capita Antoni Mena 126, 03204 Elche Espanha",Elche ,indef,0,indef,indef,38.25947952270508,-0.7086099982261658,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d987222-Reviews-Francisco_Clemente_Argiles-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
15069401,"Restaurante Dubble","Centro ciudad, 03225 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 66 - R$ 329,38.2553596496582,-0.5208200216293335,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d15069401-Reviews-Restaurante_Dubble-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
6158252,"Meson Casa Feli","Calle de Juan Diez Martinez 75, 03205 Elche Espanha",Elche ,indef,0,indef,indef,38.27035903930664,-0.7170000076293945,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d6158252-Reviews-Meson_Casa_Feli-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23356801,"El Socarrat","Calle del Doctor Sapena 14, 03204 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 20 - R$ 99,38.261940002441406,-0.7042750120162964,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d23356801-Reviews-El_Socarrat-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
7082834,"James Madison Elche","Avenida de Manuel Martinez Valero, 03208 Elche Espanha",Elche ,indef,0,Irlandesa,indef,38.267311096191406,-0.6646999716758728,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d7082834-Reviews-James_Madison_Elche-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
21297700,"Cafetería la Font","Plaza de Le Corbusier 8 de Marzo, 03203 Elche Espanha",Elche ,indef,0,$$ - $$$,R$ 13 - R$ 132,38.271541595458984,-0.6697800159454346,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d21297700-Reviews-Cafeteria_la_Font-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
11744472,"King Pak Toscar","Calle Pascual Garcia Rocamora 32, 03205 Elche Espanha",Elche ,indef,0,$,R$ 20 - R$ 59,38.27262496948242,-0.7144899964332581,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d11744472-Reviews-King_Pak_Toscar-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17786524,"Bar Nou Candalix","Calle Candalix 8, 03202 Elche Espanha",Elche ,indef,0,indef,indef,38.268924713134766,-0.6925230026245117,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d17786524-Reviews-Bar_Nou_Candalix-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15291295,"Taperia La Pata","Calle Fra Jaume Torres 51, 03204 Elche Espanha",Elche ,indef,0,Espanhola,indef,38.25838851928711,-0.7102599740028381,https://www.tripadvisor.com.br/Restaurant_Review-g661469-d15291295-Reviews-Taperia_La_Pata-Elche_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
