restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
10687953,"Les Dix Vins","Avenida Vitacura 2935 Las Condes, Santiago 7550011 Chile",Santiago ,4.5,146,$$ - $$$,indef,-33.411312103271484,-70.6024398803711,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d10687953-Reviews-Les_Dix_Vins-Santiago_Santiago_Metropolitan_Region.html
1735271,"Le Bistrot de Gaetan","Santa Magdalena 80 Local 7, Patio del Sol, Santiago 05033080 Chile",Santiago ,4.5,2498,$$ - $$$,R$ 74 - R$ 247,-33.42081832885742,-70.61016845703125,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d1735271-Reviews-Le_Bistrot_de_Gaetan-Santiago_Santiago_Metropolitan_Region.html
14091125,"Krossbar Orrego Luco","Orrego Luco 066, Santiago Chile",Santiago ,4.5,447,$$ - $$$,indef,-33.42272186279297,-70.61266326904297,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d14091125-Reviews-Krossbar_Orrego_Luco-Santiago_Santiago_Metropolitan_Region.html
12427617,"Maniero Pasta e Mare","Nueva De Lyon 155 Andres Bello y Nueva de Lyon, Santiago 7510078 Chile",Santiago ,4.5,76,$$ - $$$,R$ 27.150 - R$ 66.641,-33.420249938964844,-70.61101531982422,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d12427617-Reviews-Maniero_Pasta_e_Mare-Santiago_Santiago_Metropolitan_Region.html
6638542,"Castillo Forestal","Avenida Cardenal Jose Maria Caro 390 Parque Forestal, Santiago 8320060 Chile",Santiago ,4.5,3090,$$ - $$$,R$ 34 - R$ 168,-33.435218811035156,-70.64260864257812,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6638542-Reviews-Castillo_Forestal-Santiago_Santiago_Metropolitan_Region.html
15247797,"Le Bistrot Viet","Padre Luis De Valdivia 333 Second floor of the new Lastarria Galery, Santiago 8320159 Chile",Santiago ,4.5,261,$$ - $$$,R$ 39.491 - R$ 98.727,-33.43897247314453,-70.64154052734375,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d15247797-Reviews-Le_Bistrot_Viet-Santiago_Santiago_Metropolitan_Region.html
7755054,"Rishtedar","Vitacura 5461 Vitacura, Santiago 7630182 Chile",Santiago ,4.5,793,$$ - $$$,indef,-33.39502716064453,-70.57904052734375,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7755054-Reviews-Rishtedar-Santiago_Santiago_Metropolitan_Region.html
13131107,"Karai by Mitsuharu","Isidora Goyenechea No 3000 4 Piso, W Santiago, Santiago 7550653 Chile",Santiago ,4.5,231,$$$$,R$ 99 - R$ 494,-33.41432571411133,-70.59811401367188,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d13131107-Reviews-Karai_by_Mitsuharu-Santiago_Santiago_Metropolitan_Region.html
7308329,"Mokka","Avenida Luis Pasteur 6646, Santiago 8320000 Chile",Santiago ,3.5,17,$,R$ 14.809 - R$ 39.491,-33.38115310668945,-70.57128143310547,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7308329-Reviews-Mokka-Santiago_Santiago_Metropolitan_Region.html
799339,"Senso","Avenida Presidente Kennedy 4601, Santiago 7560994 Chile",Santiago ,4.5,704,$$$$,R$ 99 - R$ 346,-33.40426254272461,-70.5831069946289,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d799339-Reviews-Senso-Santiago_Santiago_Metropolitan_Region.html
7312299,"The Singular Restaurant","Merced 294 The Singular Santiago Lastarria Hotel, Santiago 8320128 Chile",Santiago ,4.5,629,$$$$,R$ 148 - R$ 346,-33.437095642089844,-70.64087677001953,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7312299-Reviews-The_Singular_Restaurant-Santiago_Santiago_Metropolitan_Region.html
7161213,"Chipe Libre - República Independiente del Pisco","Jose Victorino Lastarria 282, Santiago 8320156 Chile",Santiago ,4.5,3060,$$ - $$$,indef,-33.438350677490234,-70.64134979248047,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d7161213-Reviews-Chipe_Libre_Republica_Independiente_del_Pisco-Santiago_Santiago_Metropolitan_Regi.html
6556312,"Crudo Sin Censura","Av. Nueva Providencia 1681, Santiago 8320000 Chile",Santiago ,4.5,551,$$ - $$$,indef,-33.42667007446289,-70.61554718017578,https://www.tripadvisor.com.br/Restaurant_Review-g294305-d6556312-Reviews-Crudo_Sin_Censura-Santiago_Santiago_Metropolitan_Region.html
