restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,faixa_preco,latitude,longitude,fonte
8309295,Belarmina Bistro,"Fazenda Sao Jose do Bom Retiro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,1.0,1,indef,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8309295-Reviews-Belarmina_Bistro-Brumadinho_State_of_Minas_Gerais.html
5764750,Tudo De Bom - Pizzaria e Sanduicheria,"Avenida Casa Branca 168 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,1.5,2,indef,-20.078123092651367,-44.04670715332031,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5764750-Reviews-Tudo_De_Bom_Pizzaria_e_Sanduicheria-Brumadinho_State_of_Minas_Gerais.html
14946061,Ticontrei Restaurante Gourmet,"Rua Rui Barbosa 14 córrego Ferreira Próximo ao condomínio águas claras, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,4.0,3,$,-20.140657424926758,-44.213829040527344,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d14946061-Reviews-Ticontrei_Restaurante_Gourmet-Brumadinho_State_of_Minas_Gerais.html
15748183,M&M's Game Bar,"Rua Itaguá, 142, Brumadinho, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,5.0,1,$$ - $$$,-20.141569137573242,-44.20577621459961,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d15748183-Reviews-M_M_s_Game_Bar-Brumadinho_State_of_Minas_Gerais.html
8230650,Restaurante Segredos de Minas,"Rua Quintino Bocaiuva 339 - Lj 11 - Lj 12 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.141695022583008,-44.202903747558594,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8230650-Reviews-Restaurante_Segredos_de_Minas-Brumadinho_State_of_Minas_Gerais.html
12565625,Lacerda's Bar,"Rua João Fernandes do Carmo Neto 80 Bairro Carmo, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.146055221557617,-44.20595932006836,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d12565625-Reviews-Lacerda_s_Bar-Brumadinho_State_of_Minas_Gerais.html
8238437,M. D. Biscoitos,"Rua Aurora Gomes do Prado 107 Grajau, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.148021697998047,-44.216915130615234,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8238437-Reviews-M_D_Biscoitos-Brumadinho_State_of_Minas_Gerais.html
5726438,Lanchonete e Restaurante Bom Sabor,"Rua Joao Fernandes do Carmo 331 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.145008087158203,-44.19765853881836,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5726438-Reviews-Lanchonete_e_Restaurante_Bom_Sabor-Brumadinho_State_of_Minas_Gerais.html
8207491,Emporio Grao de Ouro,"Rua a 2 Progresso, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.152557373046875,-44.20083999633789,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8207491-Reviews-Emporio_Grao_de_Ouro-Brumadinho_State_of_Minas_Gerais.html
5689766,Bello & Souza,"Rua Quintino Bocaiuva 97 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.141590118408203,-44.20507049560547,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5689766-Reviews-Bello_Souza-Brumadinho_State_of_Minas_Gerais.html
7868736,Laurinha Iguarias Mineiras,"Rua Jatoba, 383 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.08669662475586,-44.05104064941406,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d7868736-Reviews-Laurinha_Iguarias_Mineiras-Brumadinho_State_of_Minas_Gerais.html
7868732,Cantinho E Cantina D'Angela,"Rua Presidente Kennedy 268 Cj Hab Centenario, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.143274307250977,-44.20570755004883,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d7868732-Reviews-Cantinho_E_Cantina_D_Angela-Brumadinho_State_of_Minas_Gerais.html
8256845,Lanchonete Da Shirley,"Rua Galena 86 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.144495010375977,-44.20370864868164,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8256845-Reviews-Lanchonete_Da_Shirley-Brumadinho_State_of_Minas_Gerais.html
8209013,Padaria Demais,"Rua 11 Aguas Claras, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-19.537179946899414,-45.969600677490234,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8209013-Reviews-Padaria_Demais-Brumadinho_State_of_Minas_Gerais.html
8230527,Lanchonete Ki Delicia,"Rua Quatro, 400 Lj 1 Rec Da Serra, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.16307830810547,-44.194053649902344,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8230527-Reviews-Lanchonete_Ki_Delicia-Brumadinho_State_of_Minas_Gerais.html
8186691,Lanchonete Oasis,"Avenida Vigilato Braga 95 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.143535614013672,-44.201480865478516,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8186691-Reviews-Lanchonete_Oasis-Brumadinho_State_of_Minas_Gerais.html
5719164,Kome Keto,"Praca a 34 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.162450790405273,-44.027191162109375,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5719164-Reviews-Kome_Keto-Brumadinho_State_of_Minas_Gerais.html
5869779,Bar do Beto,"Rua Seis, 48 Melo Franco, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.102985382080078,-44.04130935668945,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5869779-Reviews-Bar_do_Beto-Brumadinho_State_of_Minas_Gerais.html
5652179,Ki Belo Pao,"Rua Presidente Vargas 485 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.145849227905273,-44.20043182373047,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5652179-Reviews-Ki_Belo_Pao-Brumadinho_State_of_Minas_Gerais.html
5768029,Unibier,"Rua Presidente Vargas, 676 830, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.149904251098633,-44.198665618896484,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5768029-Reviews-Unibier-Brumadinho_State_of_Minas_Gerais.html
8245580,Bar Do Toninho,"Rua Corrego de Almas 51 Lj Aranha, Brumadinho, Minas Gerais Brasil",Brumadinho ,indef,0,indef,-20.14625358581543,-44.211204528808594,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8245580-Reviews-Bar_Do_Toninho-Brumadinho_State_of_Minas_Gerais.html
8212891,Totot's Bar,"Rua Itagua 2137 Grajau, Brumadinho, Minas Gerais Brasil",Brumadinho ,indef,0,indef,-20.146329879760742,-44.216888427734375,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8212891-Reviews-Totot_s_Bar-Brumadinho_State_of_Minas_Gerais.html
13430840,Mr. Shake,"Rua Presidente Vargas 114, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.14249038696289,-44.20122146606445,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d13430840-Reviews-Mr_Shake-Brumadinho_State_of_Minas_Gerais.html
5370761,Authentico Cucinare,"Rua 4 400 Centro Historico, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.16307830810547,-44.194053649902344,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5370761-Reviews-Authentico_Cucinare-Brumadinho_State_of_Minas_Gerais.html
15752480,Primus Lanches,"R. Quintino Bocaiúva, 97, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.142187118530273,-44.20006561279297,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d15752480-Reviews-Primus_Lanches-Brumadinho_State_of_Minas_Gerais.html
15300372,Restaurante da Lu,"Rua Chicona Rede Mais, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,$$ - $$$,-20.13698959350586,-44.1998291015625,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d15300372-Reviews-Restaurante_da_Lu-Brumadinho_State_of_Minas_Gerais.html
5748502,Ponto Da Empada Frois,"Rua 3 10 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.149877548217773,-44.22004699707031,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5748502-Reviews-Ponto_Da_Empada_Frois-Brumadinho_State_of_Minas_Gerais.html
8187318,Tinhos Bar,"Praca Bandeira 120 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.086816787719727,-44.05132293701172,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8187318-Reviews-Tinhos_Bar-Brumadinho_State_of_Minas_Gerais.html
8221580,Irmas Vieira,"Rua Maria Maia 13 Grajau, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.229440689086914,-44.10057067871094,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8221580-Reviews-Irmas_Vieira-Brumadinho_State_of_Minas_Gerais.html
5357944,Restaurante Do Marco Aurelio,"Rua 1 277 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.102046966552734,-44.06548309326172,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5357944-Reviews-Restaurante_Do_Marco_Aurelio-Brumadinho_State_of_Minas_Gerais.html
7882009,Na Trilha,"Estrada Municipal Rui Barbosa 11 Aguas Claras, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.155370712280273,-44.19438171386719,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d7882009-Reviews-Na_Trilha-Brumadinho_State_of_Minas_Gerais.html
8189650,Irmaos Oliveira,"Praca da Matriz 42 Crg Do Feijao, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.12131690979004,-44.161094665527344,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8189650-Reviews-Irmaos_Oliveira-Brumadinho_State_of_Minas_Gerais.html
5723702,Lanchonete Campos,"Rua Presidente Vargas 172 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.14261245727539,-44.20132064819336,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5723702-Reviews-Lanchonete_Campos-Brumadinho_State_of_Minas_Gerais.html
5765942,Vide Gula,"Rua Quintino Bocaiuva 131 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.141630172729492,-44.20534896850586,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5765942-Reviews-Vide_Gula-Brumadinho_State_of_Minas_Gerais.html
8214325,Q Delicia Lanches,"Rua Joao dos Santos 205 Tejuco, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.09743881225586,-44.05624771118164,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8214325-Reviews-Q_Delicia_Lanches-Brumadinho_State_of_Minas_Gerais.html
5891029,Restaurante Jerimum,"Alameda das Candeais, 339 Zona Rural, Brumadinho, Minas Gerais 34000-000 Brasil",Brumadinho ,indef,0,indef,-20.061080932617188,-43.92131042480469,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5891029-Reviews-Restaurante_Jerimum-Brumadinho_State_of_Minas_Gerais.html
12551520,Estação Canela,"Rua Canela de Ema, 33 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,$,-20.094852447509766,-44.045265197753906,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d12551520-Reviews-Estacao_Canela-Brumadinho_State_of_Minas_Gerais.html
15065250,Cozinha de Quintal,"Rua Francisco dos Santos 50 Córrego Ferreira, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,$,-20.189645767211914,-44.01490020751953,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d15065250-Reviews-Cozinha_de_Quintal-Brumadinho_State_of_Minas_Gerais.html
21210915,Empório Brumadinho,"Av. Nair Martins Drumond 12 Córrego Ferreira, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,$,-20.1889591217041,-44.01105880737305,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d21210915-Reviews-Emporio_Brumadinho-Brumadinho_State_of_Minas_Gerais.html
14930454,Mix Ice,"Rua Rio Paraopeba numero 14 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,$,-20.1453857421875,-44.2001838684082,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d14930454-Reviews-Mix_Ice-Brumadinho_State_of_Minas_Gerais.html
8194290,Cantina Da Gaucha,"Praca Paulo Alves Moreira 57 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.137853622436523,-44.219627380371094,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8194290-Reviews-Cantina_Da_Gaucha-Brumadinho_State_of_Minas_Gerais.html
5749828,Pururucas,"Estrada Para Fazenda do Japao SN Rural, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.149009704589844,-44.20185089111328,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5749828-Reviews-Pururucas-Brumadinho_State_of_Minas_Gerais.html
5746584,Pizzaria Casanova,"Rodovia Mg 040 Km 40 50 Zona Rural, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.198230743408203,-44.00952911376953,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5746584-Reviews-Pizzaria_Casanova-Brumadinho_State_of_Minas_Gerais.html
8250744,Cantinho Do Bigode Lanches,"Rua Aristides Passos, 227 Lj a Piedade Do Paraopeba, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.14333724975586,-44.19865417480469,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8250744-Reviews-Cantinho_Do_Bigode_Lanches-Brumadinho_State_of_Minas_Gerais.html
5384728,Restaurante Maia Gourmet,"Rua Aristides Passos 388 Jd Campomar, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.142778396606445,-44.20037841796875,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5384728-Reviews-Restaurante_Maia_Gourmet-Brumadinho_State_of_Minas_Gerais.html
5343234,Restaurante Brasao,"Rua Padre Eustaquio 86 Me De Deus, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.1397762298584,-44.20130157470703,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5343234-Reviews-Restaurante_Brasao-Brumadinho_State_of_Minas_Gerais.html
8192507,Canto Da Serra Restaurantes,"Fazenda Corrego Feijao SN Alberto Flores, Brumadinho, Minas Gerais Brasil",Brumadinho ,indef,0,indef,0.0,0.0,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8192507-Reviews-Canto_Da_Serra_Restaurantes-Brumadinho_State_of_Minas_Gerais.html
5768028,Unibier,"Rua Presidente Vargas 870, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.149280548095703,-44.19857406616211,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5768028-Reviews-Unibier-Brumadinho_State_of_Minas_Gerais.html
17679181,Kyödai Sushi bar,"Rua Itagua, 142 Loja 02, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,$,-20.141620635986328,-44.20573043823242,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d17679181-Reviews-Kyodai_Sushi_bar-Brumadinho_State_of_Minas_Gerais.html
5663604,Sabor & Arte,"Avenida Casa Branca 562 Rec Da Aldeia Cs Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.081262588500977,-44.04541778564453,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5663604-Reviews-Sabor_Arte-Brumadinho_State_of_Minas_Gerais.html
8229135,Restaurante E Lanchonete Saborzao,"Rua Presidente Vargas 1101 Jota, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.150733947753906,-44.198123931884766,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8229135-Reviews-Restaurante_E_Lanchonete_Saborzao-Brumadinho_State_of_Minas_Gerais.html
12948757,Padaria E Lanchonete Tia Nenzinha,"Rua Presidente Vargas 152 Estela Passos, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.142549514770508,-44.201316833496094,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d12948757-Reviews-Padaria_E_Lanchonete_Tia_Nenzinha-Brumadinho_State_of_Minas_Gerais.html
5744069,Pastelaria Mais,"Praca a 37 Sta Cruz, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.097089767456055,-44.04478073120117,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5744069-Reviews-Pastelaria_Mais-Brumadinho_State_of_Minas_Gerais.html
8206760,Bar & Restaurante Aquarius,"Rua Um, 520 Lj 1 Crg Do Feijao, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.119314193725586,-44.18086242675781,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8206760-Reviews-Bar_Restaurante_Aquarius-Brumadinho_State_of_Minas_Gerais.html
8206756,Recanto Do Grilo,"Rua Um 490 Taquaracu, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.119434356689453,-44.181121826171875,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8206756-Reviews-Recanto_Do_Grilo-Brumadinho_State_of_Minas_Gerais.html
5686646,Bar Santa Luzia,"Praca Paulo Alves Moreira 57 Centro, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.137853622436523,-44.219627380371094,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5686646-Reviews-Bar_Santa_Luzia-Brumadinho_State_of_Minas_Gerais.html
5692993,Bruma Lanches,"Cnd Ferteco 86 Crg Do Feijao, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.191429138183594,-43.99053955078125,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5692993-Reviews-Bruma_Lanches-Brumadinho_State_of_Minas_Gerais.html
5868330,Emporio Caipira Picolé Artesanal,"R. Água Branca, 177 Piedade do Paraopeba, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-20.162797927856445,-44.026451110839844,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d5868330-Reviews-Emporio_Caipira_Picole_Artesanal-Brumadinho_State_of_Minas_Gerais.html
8156503,Restaurante Pais E Filhos,"A, 39 Lj 1 Santa Cruz, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,0,indef,-19.767860412597656,-43.93526840209961,https://www.tripadvisor.com.br/Restaurant_Review-g1747395-d8156503-Reviews-Restaurante_Pais_E_Filhos-Brumadinho_State_of_Minas_Gerais.html
