hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
4872831,Pousada Casa de Abrahão,"Rua Dois, 29 Povoado de Palhano, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,12,140,4.5,indef,indef,indef,indef,-20.20193099975586,-44.0052604675293,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d4872831-Reviews-Pousada_Casa_de_Abrahao-Brumadinho_State_of_Minas_Gerais.html
5533755,Verde Folhas - Espaço De Aventuras,"Rua Onze, 170 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,indef,indef,62,4.5,indef,indef,indef,indef,-20.088708877563477,-44.051998138427734,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d5533755-Reviews-Verde_Folhas_Espaco_De_Aventuras-Brumadinho_State_of_Minas_Gerais.html
12867627,Casa da Horta,"Rua Coletora 53 Bairro Progresso, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,indef,indef,5,5.0,indef,indef,indef,indef,-20.14045524597168,-44.21427917480469,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d12867627-Reviews-Casa_da_Horta-Brumadinho_State_of_Minas_Gerais.html
12151349,Hostel Hari,"Rua Joao de Castro 18, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Hostel,indef,7,4.5,indef,indef,indef,indef,-20.143600463867188,-44.21470260620117,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d12151349-Reviews-Hostel_Hari-Brumadinho_State_of_Minas_Gerais.html
4588556,Pousada Recanto dos Pássaros,"Rua Canela de Ema 175 Casa Branca, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,7,15,3.5,indef,indef,indef,indef,-20.13915252685547,-44.2167854309082,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d4588556-Reviews-Pousada_Recanto_dos_Passaros-Brumadinho_State_of_Minas_Gerais.html
12880343,Pousada Tamboril,"Rua Aristides Passos 64 Casa, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,6,9,4.0,indef,38,51,1,-20.14337730407715,-44.19767379760742,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d12880343-Reviews-Pousada_Tamboril-Brumadinho_State_of_Minas_Gerais.html
4086561,Pousada Estalagem da Villa,"Avenida Casa Branca 524, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,10,248,4.5,indef,indef,indef,indef,-20.09021759033203,-44.04618453979492,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d4086561-Reviews-Pousada_Estalagem_da_Villa-Brumadinho_State_of_Minas_Gerais.html
1916570,Estalagem do Mirante,"Nair Martins Avenue Drumond, Brumadinho, Minas Gerais Brasil",Brumadinho ,838,indef,14,396,4.5,indef,indef,indef,indef,-20.193267822265625,-43.98387145996094,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d1916570-Reviews-Estalagem_do_Mirante-Brumadinho_State_of_Minas_Gerais.html
4496676,Pousada Dona Carmita,"Rodovia Mg 040 Km 49, 1508 4 Km De Inhotim, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Pousada,19,312,4.5,indef,indef,indef,indef,-20.127792358398438,-44.1966667175293,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d4496676-Reviews-Pousada_Dona_Carmita-Brumadinho_State_of_Minas_Gerais.html
5534113,Hotel Fazenda Horizonte Belo,"Fazenda Horizonte Belo, S/N, Brumadinho, Minas Gerais 35460-000 Brasil",Brumadinho ,indef,Hotel,25,171,4.0,indef,indef,indef,indef,-20.17258071899414,-44.177574157714844,https://www.tripadvisor.com.br/Hotel_Review-g1747395-d5534113-Reviews-Hotel_Fazenda_Horizonte_Belo-Brumadinho_State_of_Minas_Gerais.html
