hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
3220152,"Pousada Neuza Barbosa","Rua Alvarenga Peixoto, 69, Bairro Cuiabá, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,287,Pousada,indef,102,4.5,indef,indef,indef,indef,-21.11033821105957,-44.16665267944336,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3220152-Reviews-Pousada_Neuza_Barbosa-Tiradentes_State_of_Minas_Gerais.html
1632867,"Pousada d'Óleo de Guignard","Rua Santa Catarina, 551 Pau d'Oleo, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,374,Pousada,indef,571,4.5,indef,indef,indef,indef,-21.122793197631836,-44.165191650390625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1632867-Reviews-Pousada_d_Oleo_de_Guignard-Tiradentes_State_of_Minas_Gerais.html
3547877,"Pousada Maria Barbosa","Rua Vereador José Inácio Veloso, Cuiabá, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,500,Pousada,indef,110,4.0,indef,indef,indef,indef,-21.114208221435547,-44.16168212890625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3547877-Reviews-Pousada_Maria_Barbosa_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
2516751,"Pousada Villa Saint Joseph","Avenida Presidente Castelo Branco, 2.100 - Aguas Santas, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,317,Pousada,indef,87,4.5,indef,indef,indef,indef,-21.083036422729492,-44.20307540893555,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2516751-Reviews-Villa_Saint_Joseph-Tiradentes_State_of_Minas_Gerais.html
1372546,"Pousada do Ó","Rua do Chafariz, 25 Centre, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,276,Pousada,indef,209,4.0,indef,indef,indef,indef,-21.10877227783203,-44.17720031738281,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1372546-Reviews-Pousada_do_O-Tiradentes_State_of_Minas_Gerais.html
14025014,"Pousada Sinha Vilaca","Rua Martins Paolucci 36, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,333,Pousada,indef,12,5.0,indef,indef,indef,indef,-21.1114501953125,-44.173095703125,https://www.tripadvisor.com.br/Hotel_Review-g737098-d14025014-Reviews-Pousada_Sinha_Vilaca-Tiradentes_State_of_Minas_Gerais.html
4492765,"Hotel Serra Vista","Av. Israel Pinheiro - 196, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,210,Hotel,indef,269,4.0,indef,indef,indef,indef,-21.120153427124023,-44.16948699951172,https://www.tripadvisor.com.br/Hotel_Review-g737098-d4492765-Reviews-Hotel_Serra_Vista-Tiradentes_State_of_Minas_Gerais.html
1949694,"Pousada Tiradentes Village","Padroeiro Santo Antônio, 375 Cascalho, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,510,Pousada,indef,71,4.5,indef,indef,indef,indef,-21.106935501098633,-44.170677185058594,https://www.tripadvisor.com.br/Hotel_Review-g737098-d1949694-Reviews-Tiradentes_Village-Tiradentes_State_of_Minas_Gerais.html
2268675,"Antiquário & Pousada da Matriz","Rua da Camara 88 Centro Histórico, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,381,Pousada,indef,18,4.5,indef,indef,indef,indef,-21.109447479248047,-44.17760467529297,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2268675-Reviews-Antiquario_Pousada_da_Matriz-Tiradentes_State_of_Minas_Gerais.html
7205381,"Pouso Tiradentes","Rua Manoel Morais Batista Junior 512, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,343,indef,indef,70,3.5,indef,indef,indef,indef,-21.108163833618164,-44.166282653808594,https://www.tripadvisor.com.br/Hotel_Review-g737098-d7205381-Reviews-Pouso_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
3564302,"Pousada Tesouro de Minas","Rua dos Inconfidentes 429, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,305,Pousada,indef,171,4.0,indef,indef,indef,indef,-21.11113929748535,-44.17300033569336,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3564302-Reviews-Pousada_Tesouro_de_Minas-Tiradentes_State_of_Minas_Gerais.html
6383613,"AlmaSerra Vila","Rua Santissima Trindade, 420 Alto da Santíssima, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,310,indef,indef,18,4.5,indef,indef,indef,indef,-21.112621307373047,-44.18395233154297,https://www.tripadvisor.com.br/Hotel_Review-g737098-d6383613-Reviews-AlmaSerra_Vila-Tiradentes_State_of_Minas_Gerais.html
5518274,"Pousada Santa Edwiges","Rua Joaquim Ramalho, 435, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,210,Pousada,indef,17,4.0,indef,indef,indef,indef,-21.111980438232422,-44.16613006591797,https://www.tripadvisor.com.br/Hotel_Review-g737098-d5518274-Reviews-Pousada_Santa_Edwiges-Tiradentes_State_of_Minas_Gerais.html
2264631,"Pousada Berço da Liberdade","Praça Berço da Liberdade 56, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,600,Pousada,indef,124,3.5,indef,indef,indef,indef,-21.112564086914062,-44.170040130615234,https://www.tripadvisor.com.br/Hotel_Review-g737098-d2264631-Reviews-Pousada_Berco_da_Liberdade-Tiradentes_State_of_Minas_Gerais.html
3547877,"Pousada Maria Barbosa","Rua Vereador José Inácio Veloso, Cuiabá, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes ,500,Pousada,indef,110,4.0,indef,indef,indef,indef,-21.114208221435547,-44.16168212890625,https://www.tripadvisor.com.br/Hotel_Review-g737098-d3547877-Reviews-Pousada_Maria_Barbosa_Tiradentes-Tiradentes_State_of_Minas_Gerais.html
