atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
7993758,"Vanucci Criações - Tiradentes","Estrada Real, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,3,-21.10378646850586,-44.153690338134766,https://www.tripadvisor.com.br/Attraction_Review-g737098-d7993758-Reviews-Vanucci_Criacoes-Tiradentes_State_of_Minas_Gerais.html
23395029,"COMPASS Trekking",indef,Tiradentes ,indef,0,0.0,0.0,https://www.tripadvisor.com.br/Attraction_Review-g737098-d23395029-Reviews-COMPASS_Trekking_Ecoturismo-Tiradentes_State_of_Minas_Gerais.html
8542043,"Yellow Submarine - Tiradentes","Rua Martim Paolucci 20 Centro, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,3.5,8,-21.112436294555664,-44.17441940307617,https://www.tripadvisor.com.br/Attraction_Review-g737098-d8542043-Reviews-Yellow_Submarine-Tiradentes_State_of_Minas_Gerais.html
21350923,"Igreja Matriz De Santo Antônio - Tiradentes","Rua Padre Toledo 2 Centro, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,1,-21.11050033569336,-44.1783447265625,https://www.tripadvisor.com.br/Attraction_Review-g737098-d21350923-Reviews-Igreja_Matriz_De_Santo_Antonio-Tiradentes_State_of_Minas_Gerais.html
23343728,"Trilha Mirante Do Sol - Elvas ,tiradentes","Zona Rural De Tiradentes Estrada Velha Da Caixa D'agua, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,1,-21.15250015258789,-44.12073516845703,https://www.tripadvisor.com.br/Attraction_Review-g737098-d23343728-Reviews-Trilha_Mirante_Do_Sol_Elvas_tiradentes-Tiradentes_State_of_Minas_Gerais.html
23317195,"Santíssima Mão Artesanato - Tiradentes","Rua Ouro Preto, 12 Parque Residencial Recanto Da Serra, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,1,-21.114919662475586,-44.182281494140625,https://www.tripadvisor.com.br/Attraction_Review-g737098-d23317195-Reviews-Santissima_Mao_Artesanato-Tiradentes_State_of_Minas_Gerais.html
7826636,"Cuia Brasil - Tiradentes","Rua da Camara 83, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,3,-21.109661102294922,-44.178009033203125,https://www.tripadvisor.com.br/Attraction_Review-g737098-d7826636-Reviews-Cuia_Brasil-Tiradentes_State_of_Minas_Gerais.html
20344175,"Entre Minas Loja Colaborativa - Tiradentes","Praça Berço da Liberdade, 6 Sala Alvarenga Peixoto, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,1,-21.111909866333008,-44.1688346862793,https://www.tripadvisor.com.br/Attraction_Review-g737098-d20344175-Reviews-Entre_Minas_Loja_Colaborativa-Tiradentes_State_of_Minas_Gerais.html
14926514,"Haras do Alferes - Tiradentes","Estrada Real Tiradentes Bichinho Na entrada do restaurante Pau de Angu na estrada entrar a direita de quem vai em direção ao Bichinho, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,5,-21.102588653564453,-44.145198822021484,https://www.tripadvisor.com.br/Attraction_Review-g737098-d14926514-Reviews-Haras_do_Alferes-Tiradentes_State_of_Minas_Gerais.html
10767721,"DK - Tiradentes",indef,Tiradentes,4.5,2,-21.1112060546875,-44.1792106628418,https://www.tripadvisor.com.br/Attraction_Review-g737098-d10767721-Reviews-DK-Tiradentes_State_of_Minas_Gerais.html
17639172,"Trem turístico",indef,Tiradentes ,indef,0,0.0,0.0,https://www.tripadvisor.com.br/Attraction_Review-g737098-d17639172-Reviews-Trem_turistico-Tiradentes_State_of_Minas_Gerais.html
10446978,"Magrela Bike - Tiradentes","Rua Ministro Gabriel Passos, 190C Empório del Rei Tiradentes, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.5,2,-21.109176635742188,-44.175498962402344,https://www.tripadvisor.com.br/Attraction_Review-g737098-d10446978-Reviews-Magrela_Bike-Tiradentes_State_of_Minas_Gerais.html
9861833,"Eliane Calçados - Tiradentes","Praça Berço da Liberdade, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,5.0,1,-21.11227035522461,-44.16905975341797,https://www.tripadvisor.com.br/Attraction_Review-g737098-d9861833-Reviews-Eliane_Calcados-Tiradentes_State_of_Minas_Gerais.html
19205469,"Traços de Época Photographias - Tiradentes","Rua Padre Toledo, 114, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,4.0,1,-21.110580444335938,-44.177303314208984,https://www.tripadvisor.com.br/Attraction_Review-g737098-d19205469-Reviews-Tracos_de_Epoca_Photographias-Tiradentes_State_of_Minas_Gerais.html
12249883,"Planeta Music - Tiradentes","Av. Governador Israel Pinheiro 72, Tiradentes, Minas Gerais 35325-000 Brasil",Tiradentes,indef,63,-21.114614486694336,-44.16812515258789,https://www.tripadvisor.com.br/Attraction_Review-g737098-d12249883-Reviews-Planeta_Music-Tiradentes_State_of_Minas_Gerais.html
23561079,"Santoficio - Tiradentes","Rua Ministro Gabriel Passos, 260, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,indef,668,-21.108583450317383,-44.176387786865234,https://www.tripadvisor.com.br/Attraction_Review-g737098-d23561079-Reviews-Santoficio-Tiradentes_State_of_Minas_Gerais.html
15287623,"Galeria Maria Cláudia Alencar - Tiradentes","Rua Manoel Moraes Batista Júnior,200 Parque Das Abelhas, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,indef,868,-21.10860252380371,-44.16868209838867,https://www.tripadvisor.com.br/Attraction_Review-g737098-d15287623-Reviews-Galeria_Maria_Claudia_Alencar-Tiradentes_State_of_Minas_Gerais.html
21233238,"Fulustreka Artesanato Autoral - Tiradentes",indef,Tiradentes,indef,1570,-12.975478172302246,-38.513221740722656,https://www.tripadvisor.com.br/Attraction_Review-g737098-d21233238-Reviews-Fulustreka_Artesanato_Autoral-Tiradentes_State_of_Minas_Gerais.html
21305136,"Wind Rose Turismo",indef,Tiradentes ,indef,0,0.0,0.0,https://www.tripadvisor.com.br/Attraction_Review-g737098-d21305136-Reviews-Wind_Rose_Turismo-Tiradentes_State_of_Minas_Gerais.html
20248995,"Burza Facas - Tiradentes","Avenida Governador Israel Pinheiro 1624, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,indef,250,0.0,0.0,https://www.tripadvisor.com.br/Attraction_Review-g737098-d20248995-Reviews-Burza_Facas-Tiradentes_State_of_Minas_Gerais.html
23579911,"Zélia Mendonça Ateliê - Tiradentes","Rua Santíssima Trindade, 231 A, Tiradentes, Minas Gerais 36325-000 Brasil",Tiradentes,indef,1042,-21.112497329711914,-44.181549072265625,https://www.tripadvisor.com.br/Attraction_Review-g737098-d23579911-Reviews-Zelia_Mendonca_Atelie-Tiradentes_State_of_Minas_Gerais.html
23643169,"Atelier Mínima - Tiradentes","Rua Agostinho José Cabral, 27 Casa 02, Tiradentes, Minas Gerais 36325000 Brasil",Tiradentes,indef,868,-21.10722541809082,-44.16974639892578,https://www.tripadvisor.com.br/Attraction_Review-g737098-d23643169-Reviews-Atelier_Minima-Tiradentes_State_of_Minas_Gerais.html
