restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
14140408,Santa Matula - Casa Bistrô,"Rua Cláudio Manoel, 116, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,121,$$ - $$$,R$ 25 - R$ 120,-20.385988235473633,-43.502445220947266,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d14140408-Reviews-Santa_Matula_Casa_Bistro-Ouro_Preto_State_of_Minas_Gerais.html
17364606,Le Chalet Fondue & Bistrô,"Rua Conde de Bobadela 124 Sobreloja, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,409,$$ - $$$,R$ 22 - R$ 79,-20.38519287109375,-43.50516891479492,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d17364606-Reviews-Le_Chalet_Fondue_Bistro-Ouro_Preto_State_of_Minas_Gerais.html
13350445,Tropea Cantina Armazem,"Rua Coronel Alves 15, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,770,$$ - $$$,indef,-20.38605308532715,-43.50520706176758,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d13350445-Reviews-Tropea_Cantina_Armazem-Ouro_Preto_State_of_Minas_Gerais.html
15288010,Vila Boots Restaurante e Choperia,"Rua Benedito Valadares 241, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,422,$$ - $$$,R$ 5 - R$ 30,-20.385427474975586,-43.510345458984375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d15288010-Reviews-Vila_Boots_Restaurante_e_Choperia-Ouro_Preto_State_of_Minas_Gerais.html
5207485,Parada do Conde,"Rua Conde de Bobadela 135, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,459,$,R$ 10 - R$ 55,-20.38529396057129,-43.50506591796875,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5207485-Reviews-Parada_do_Conde-Ouro_Preto_State_of_Minas_Gerais.html
9978029,Tenente Pimenta Rock Bar,"Rua Carlos Tomaz, 33 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,282,$$ - $$$,R$ 15 - R$ 86,-20.386411666870117,-43.501991271972656,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d9978029-Reviews-Tenente_Pimenta_Rock_Bar-Ouro_Preto_State_of_Minas_Gerais.html
4678594,Escadabaixo Bar Cozinha,"Rua Conde de Bobadela 122, Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,2077,$$ - $$$,indef,-20.38530731201172,-43.50486373901367,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4678594-Reviews-Escadabaixo_Bar_Cozinha-Ouro_Preto_State_of_Minas_Gerais.html
2389442,Senhora Gastronomia,"Rua Getúlio Vargas, 270 Solar do Rosário, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,404,$$ - $$$,R$ 20 - R$ 95,-20.38373565673828,-43.50942611694336,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d2389442-Reviews-Senhora_Gastronomia-Ouro_Preto_State_of_Minas_Gerais.html
1065104,Café Geraes,"Rua Conde de Bobadela 122, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,475,$$ - $$$,indef,-20.385292053222656,-43.5048828125,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d1065104-Reviews-Cafe_Geraes-Ouro_Preto_State_of_Minas_Gerais.html
1907128,Restaurante Chafariz,"Rua Sao Jose 167, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,445,$$ - $$$,indef,-20.38492774963379,-43.50722122192383,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d1907128-Reviews-Restaurante_Chafariz-Ouro_Preto_State_of_Minas_Gerais.html
5285775,PORAO Cervejaria,"Rua Padre Marcelino, 2421 Rua Direita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,795,$$ - $$$,indef,-20.385183334350586,-43.505279541015625,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5285775-Reviews-PORAO_Cervejaria-Ouro_Preto_State_of_Minas_Gerais.html
1837936,O Passo pizzajazz,"Rua São José 56, Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4688,$$ - $$$,R$ 32 - R$ 75,-20.384326934814453,-43.506378173828125,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d1837936-Reviews-O_Passo_Pizza_Jazz-Ouro_Preto_State_of_Minas_Gerais.html
10397940,Cervejaria Ouropretana - Loja Da Fábrica,"Rua Benedito Valadares, 250, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,182,$,R$ 4 - R$ 100,-20.385061264038086,-43.510345458984375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10397940-Reviews-Cervejaria_Ouropretana_Loja_Da_Fabrica-Ouro_Preto_State_of_Minas_Gerais.html
1065302,Restaurante Casa Do Ouvidor,"Rua Direita 42, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,1285,$$ - $$$,R$ 40 - R$ 120,-20.38536834716797,-43.50424575805664,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d1065302-Reviews-Restaurant_Casa_Do_Ouvidor-Ouro_Preto_State_of_Minas_Gerais.html
