atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
555144,Museu do Oratório - Ouro Preto,"At St. Carmel Novitiate, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,661,-20.386098861694336,-43.50430679321289,https://www.tripadvisor.com.br/Attraction_Review-g303389-d555144-Reviews-Oratory_Museum_Museu_Do_Oratorio-Ouro_Preto_State_of_Minas_Gerais.html
7675995,Mirante Morro São Sebastião - Ouro Preto,"Ladeira João de Paiva, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,166,-20.381229400634766,-43.502525329589844,https://www.tripadvisor.com.br/Attraction_Review-g303389-d7675995-Reviews-Mirante_Morro_Sao_Sebastiao-Ouro_Preto_State_of_Minas_Gerais.html
555141,Rua Conde de Bobadela - Ouro Preto,indef,Ouro Preto,4.5,564,-20.3854923248291,-43.50383377075195,https://www.tripadvisor.com.br/Attraction_Review-g303389-d555141-Reviews-Rua_Conde_de_Bobadela-Ouro_Preto_State_of_Minas_Gerais.html
2389359,Teatro Municipal - Ouro Preto,"Rua Brigadeiro Musqueira, s/n, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,286,-20.385910034179688,-43.50444030761719,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389359-Reviews-Teatro_Municipal-Ouro_Preto_State_of_Minas_Gerais.html
2324602,Museu de Ciência e Técnica da Escola de Minas/UFOP - Ouro Preto,"Praca Tiradentes, 20 - Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,358,-20.384435653686523,-43.50362014770508,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2324602-Reviews-Museu_de_Ciencia_e_Tecnica_da_Escola_de_Minas_UFOP-Ouro_Preto_State_of_Minas_Gera.html
313968,Minas de Chico Rei - Ouro Preto,indef,Ouro Preto,4.0,672,-20.417720794677734,-43.613040924072266,https://www.tripadvisor.com.br/Attraction_Review-g303389-d313968-Reviews-Minas_de_Chico_Rei-Ouro_Preto_State_of_Minas_Gerais.html
7087841,Mina de Ouro Santa Rita - Ouro Preto,"Rua Santa Rita, 171 Bairro Padre Faria, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,92,-20.386560440063477,-43.4930305480957,https://www.tripadvisor.com.br/Attraction_Review-g303389-d7087841-Reviews-Mina_de_Ouro_Santa_Rita-Ouro_Preto_State_of_Minas_Gerais.html
10083060,Monumento a Tiradentes - Ouro Preto,"Praca Tiradentes, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,153,-20.385499954223633,-43.503700256347656,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10083060-Reviews-Monumento_a_Tiradentes-Ouro_Preto_State_of_Minas_Gerais.html
9801110,Mina do Chico Rei - Ouro Preto,indef,Ouro Preto,4.0,104,-20.38627052307129,-43.49919509887695,https://www.tripadvisor.com.br/Attraction_Review-g303389-d9801110-Reviews-Chico_Rei_Mine-Ouro_Preto_State_of_Minas_Gerais.html
4740694,Estação Ferroviária de Ouro Preto,indef,Ouro Preto,4.0,255,-20.3907470703125,-43.50685119628906,https://www.tripadvisor.com.br/Attraction_Review-g303389-d4740694-Reviews-Estacao_Ferroviaria_de_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
10194968,Rua dos Bancos - Ouro Preto,"Rua Sao Jose sn, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,116,-20.38513946533203,-43.50730895996094,https://www.tripadvisor.com.br/Attraction_Review-g303389-d10194968-Reviews-Rua_dos_Bancos-Ouro_Preto_State_of_Minas_Gerais.html
7296806,Casa de Tomás Antônio Gonzaga - Ouro Preto,"Rua Claudio Manoel 61, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.5,111,-20.385570526123047,-43.50301742553711,https://www.tripadvisor.com.br/Attraction_Review-g303389-d7296806-Reviews-Casa_de_Tomas_Antonio_Gonzaga-Ouro_Preto_State_of_Minas_Gerais.html
2389273,Museu Casa Guignard - Ouro Preto,"Rua Conde de Bobadela (Rua Direita), 110, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto,4.0,92,-20.385278701782227,-43.50483322143555,https://www.tripadvisor.com.br/Attraction_Review-g303389-d2389273-Reviews-Guignard_House_Museum-Ouro_Preto_State_of_Minas_Gerais.html
