hotel_id,nome,endereco,cidade,preco,tipo,qtd_quartos,qtd_avaliacoes,nota,categoria,nota_pedestres,restaurantes_perto,atracoes_perto,latitude,longitude,fonte
4512329,Pousada Vila das Pedras,"Sítio Vila Das Pedras, S/Nr, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,5,4,5.0,indef,indef,indef,indef,-18.245702743530273,-43.62126541137695,https://www.tripadvisor.com.br/Hotel_Review-g303380-d4512329-Reviews-Pousada_Vila_das_Pedras-Diamantina_State_of_Minas_Gerais.html
15059055,Pousada Paraiso Real Diamantina,"Estrada Real Km 12 Sentido Milho Verde, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,11,2,5.0,indef,indef,indef,indef,-18.33418083190918,-43.54732131958008,https://www.tripadvisor.com.br/Hotel_Review-g303380-d15059055-Reviews-Pousada_Paraiso_Real_Diamantina-Diamantina_State_of_Minas_Gerais.html
2407408,Pousada do Castelinho,"Rua das Rosas 65, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,11,4,4.0,indef,84,64,20,-18.24315071105957,-43.59014892578125,https://www.tripadvisor.com.br/Hotel_Review-g303380-d2407408-Reviews-Pousada_do_Castelinho-Diamantina_State_of_Minas_Gerais.html
4511811,Santiago Hotel,"Largo Dom João, 127 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Hotel,indef,15,3.0,indef,91,68,12,-18.246789932250977,-43.60089111328125,https://www.tripadvisor.com.br/Hotel_Review-g303380-d4511811-Reviews-Santiago_Hotel-Diamantina_State_of_Minas_Gerais.html
2005467,Pousada Real,"Rua do Cruzeiro s/n, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,20,1,5.0,indef,indef,indef,indef,-18.256240844726562,-43.58488082885742,https://www.tripadvisor.com.br/Hotel_Review-g303380-d2005467-Reviews-Pousada_Real-Diamantina_State_of_Minas_Gerais.html
6740751,Pousada do Tropeiro,"Rua Joao Coimbra 15, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,indef,indef,indef,-18.283039093017578,-43.523101806640625,https://www.tripadvisor.com.br/Hotel_Review-g303380-d6740751-Reviews-Pousada_do_Tropeiro-Diamantina_State_of_Minas_Gerais.html
5543609,Hotel Jequitinhonha,"Br 367, Km 597, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Hotel,indef,0,indef,indef,64,13,1,-18.23571014404297,-43.610111236572266,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5543609-Reviews-Hotel_Jequitinhonha-Diamantina_State_of_Minas_Gerais.html
5550725,Pousada Reajir,"Caminho Do Carro, Casa B - Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,70,46,15,-18.24847984313965,-43.58900833129883,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5550725-Reviews-Pousada_Reajir-Diamantina_State_of_Minas_Gerais.html
5544306,Pousada Casa Das Irmãs,"Rua Mario Brant, 170 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,Pousada,indef,0,indef,indef,87,34,11,-18.249380111694336,-43.597442626953125,https://www.tripadvisor.com.br/Hotel_Review-g303380-d5544306-Reviews-Pousada_Casa_Das_Irmas-Diamantina_State_of_Minas_Gerais.html
8081977,Hospedaria Universitaria,"Rua Caminho do Carro 333 Centro, Diamantina, Minas Gerais 39100-000 Brasil",Diamantina ,indef,indef,indef,0,indef,indef,99,46,17,-18.245235443115234,-43.59430694580078,https://www.tripadvisor.com.br/Hotel_Review-g303380-d8081977-Reviews-Hospedaria_Universitaria-Diamantina_State_of_Minas_Gerais.html
