atracao_id,nome,endereco,cidade,nota,qtd_avaliacoes,latitude,longitude,fonte
3494042,"V&A Museum of Childhood - Londres","Cambridge Heath Road, Londres E2 9PA Inglaterra",Londres,4.0,847,51.529090881347656,-0.054993998259305954,https://www.tripadvisor.com.br/Attraction_Review-g186338-d3494042-Reviews-V_A_Museum_of_Childhood-London_England.html
194299,"Churchill War Rooms - Londres","King Charles Street, Clive Steps Westminster, Londres SW1A 2AQ Inglaterra",Londres,4.5,22923,51.50223159790039,-0.129271000623703,https://www.tripadvisor.com.br/Attraction_Review-g186338-d194299-Reviews-Churchill_War_Rooms-London_England.html
187551,"HMS Belfast - Londres","The Queen's Walk, Londres SE1 2JH Inglaterra",Londres,4.5,3806,51.50657653808594,-0.08137699961662292,https://www.tripadvisor.com.br/Attraction_Review-g186338-d187551-Reviews-HMS_Belfast-London_England.html
187674,"Imperial War Museums - Londres","Lambeth Road, Londres SE1 6HZ Inglaterra",Londres,4.5,10434,51.495914459228516,-0.10874799638986588,https://www.tripadvisor.com.br/Attraction_Review-g186338-d187674-Reviews-Imperial_War_Museum-London_England.html
254529,"Imperial War Museum North - Stretford","Trafford Wharf Road The Quays, Stretford M17 1TZ Inglaterra",Stretford,4.5,2790,53.469783782958984,-2.298978090286255,https://www.tripadvisor.com.br/Attraction_Review-g2433765-d254529-Reviews-Imperial_War_Museum_North-Stretford_Trafford_Greater_Manchester_England.html
1765436,"Locomotion - County Durham","Locomotion Shildon, DL4 2RE Inglaterra",County Durham,4.5,1118,54.624263763427734,-1.6309609413146973,https://www.tripadvisor.com.br/Attraction_Review-g4409198-d1765436-Reviews-Locomotion_The_National_Railway_Museum_at_Shildon-Shildon_Bishop_Auckland_County.html
212251,"Science and Industry Museum - Manchester","Liverpool Road Castlefield, Manchester M3 4FP Inglaterra",Manchester,4.5,8055,53.477081298828125,-2.254905939102173,https://www.tripadvisor.com.br/Attraction_Review-g187069-d212251-Reviews-Museum_of_Science_Industry-Manchester_Greater_Manchester_England.html
211773,"National Science and Media Museum - Bradford","Pictureville, Bradford BD1 1NQ Inglaterra",Bradford,4.5,1497,53.790611267089844,-1.7559410333633423,https://www.tripadvisor.com.br/Attraction_Review-g186408-d211773-Reviews-National_Science_and_Media_Museum-Bradford_West_Yorkshire_England.html
207903,"Museu Ferroviário Nacional - York","Leeman Road, York YO26 4XJ Inglaterra",York,4.5,18211,53.960548400878906,-1.09627103805542,https://www.tripadvisor.com.br/Attraction_Review-g186346-d207903-Reviews-National_Railway_Museum-York_North_Yorkshire_England.html
188865,"Tate Britain - Londres","Millbank, Londres SW1P 4RG Inglaterra",Londres,4.5,3995,51.490875244140625,-0.12751999497413635,https://www.tripadvisor.com.br/Attraction_Review-g186338-d188865-Reviews-Tate_Britain-London_England.html
213956,"Tate Liverpool","Albert Dock, Liverpool L3 4BB Inglaterra",Liverpool,4.0,1882,53.40082931518555,-2.993870973587036,https://www.tripadvisor.com.br/Attraction_Review-g186337-d213956-Reviews-Tate_Liverpool-Liverpool_Merseyside_England.html
187677,"Tate Modern - Londres","53 Bankside, Londres SE1 9TG Inglaterra",Londres,4.0,10208,51.50772476196289,-0.0994969978928566,https://www.tripadvisor.com.br/Attraction_Review-g186338-d187677-Reviews-Tate_Modern-London_England.html
188691,"National Coal Mining Museum",indef,Wakefield ,5.0,3340,53.64357376098633,-1.6193979978561401,https://www.tripadvisor.com.br/Attraction_Review-g1886505-d188691-Reviews-National_Coal_Mining_Museum_for_England-Overton_Wakefield_West_Yorkshire_England.html
2208390,"Museum of Liverpool",indef,Liverpool,indef,0,53.40303421020508,-2.9953179359436035,https://www.tripadvisor.com.br/Attraction_Review-g186337-d2208390-Reviews-Museum_of_Liverpool-Liverpool_Merseyside_England.html
188863,"National Portrait Gallery - Londres","Charing Cross Road 2 St. Martin's Place, Londres WC2H 0HE Inglaterra",Londres,4.5,5722,51.509483337402344,-0.1280129998922348,https://www.tripadvisor.com.br/Attraction_Review-g186338-d188863-Reviews-National_Portrait_Gallery-London_England.html
187555,"Museu Britânico - Londres","Great Russell Street, Londres WC1B 3DG Inglaterra",Londres,4.5,72650,51.519412994384766,-0.1269569993019104,https://www.tripadvisor.com.br/Attraction_Review-g186338-d187555-Reviews-The_British_Museum-London_England.html
187547,"Torre de Londres","St Katharine's & Wapping, Londres EC3N 4AB Inglaterra",Londres,4.5,65515,51.508026123046875,-0.07607299834489822,https://www.tripadvisor.com.br/Attraction_Review-g186338-d187547-Reviews-Tower_of_London-London_England.html
189025,"Science Museum - Londres","Exhibition Road South Kensington, Londres SW7 2DD Inglaterra",Londres,4.0,8948,51.497230529785156,-0.17648999392986298,https://www.tripadvisor.com.br/Attraction_Review-g186338-d189025-Reviews-Science_Museum-London_England.html
