restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
17695521,"Kambon","Plaza de San Cristobal 4, 03002 Alicante Espanha",Alicante ,5.0,194,$$ - $$$,R$ 52 - R$ 196,38.346771240234375,-0.48390400409698486,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d17695521-Reviews-Kambon-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
1997852,"César Anca Restaurante & Barra","C / Ojeda, 1 Plaza Gabriel Miró ., 03001 Alicante Espanha",Alicante ,4.0,625,$$ - $$$,R$ 98 - R$ 314,38.34297180175781,-0.4849880039691925,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d1997852-Reviews-Cesar_Anca_Restaurante_Barra-Alicante_Costa_Blanca_Province_of_Alicante_Valencia.html
17593774,"Bellaterra Ristorante Pizzeria","Calle San francisco Corner with Calle Cadiz 1, 03001 Alicante Espanha",Alicante ,4.5,774,$$ - $$$,indef,38.344078063964844,-0.4842059910297394,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d17593774-Reviews-Bellaterra_Ristorante_Pizzeria-Alicante_Costa_Blanca_Province_of_Alicante_Valen.html
15295072,"Las Brasas de San Miguel","Calle de San Jose 5, 03002 Alicante Espanha",Alicante ,4.5,755,$$ - $$$,R$ 98 - R$ 327,38.34538650512695,-0.48331499099731445,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d15295072-Reviews-Las_Brasas_de_San_Miguel-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_C.html
14924925,"Puerto Madero Grill & Drinks","Calle Olimpo 1 zona Albufereta, 03016 Alicante Espanha",Alicante ,4.5,215,$$ - $$$,indef,38.366050720214844,-0.44183599948883057,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d14924925-Reviews-Puerto_Madero_Grill_Drinks-Alicante_Costa_Blanca_Province_of_Alicante_Valencian.html
23626760,"Martonela","Calle Periodista Pirula Arderius, 12, 03001 Alicante Espanha",Alicante ,5.0,18,$,R$ 17 - R$ 40,38.345096588134766,-0.48767799139022827,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d23626760-Reviews-Martonela-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
10387677,"Demordisco","Av. Goleta, 21, 03002 Alicante Espanha",Alicante ,4.5,485,$$ - $$$,R$ 131 - R$ 327,38.36285400390625,-0.42301300168037415,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d10387677-Reviews-Demordisco-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
3382135,"Arroceria ESTIU","Calle Peru 13, 03008 Alicante Espanha",Alicante ,4.5,905,$$ - $$$,R$ 1 - R$ 3,38.33253479003906,-0.5088430047035217,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d3382135-Reviews-Arroceria_ESTIU-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
14927212,"El Gosto del Gourmet","Carrer Gravina 4, 03002 Alicante Espanha",Alicante ,4.5,560,$$ - $$$,R$ 13 - R$ 294,38.34518051147461,-0.4799030125141144,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d14927212-Reviews-El_Gosto_del_Gourmet-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Count.html
7179927,"Restaurant FreneZy","Calle Portugal 22, 03003 Alicante Espanha",Alicante ,4.5,543,$$$$,R$ 98 - R$ 353,38.341522216796875,-0.49000900983810425,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d7179927-Reviews-Restaurant_FreneZy-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17721260,"El Lobo Blanco","Calle de los Castanos 35 Bajo, 03001 Alicante Espanha",Alicante ,4.5,138,$$ - $$$,R$ 118 - R$ 164,38.346378326416016,-0.4859580099582672,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d17721260-Reviews-El_Lobo_Blanco-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
4551310,"La Estancia","Alicante Calle de la Virgen del Socorro 79, 03002 Alicante Espanha",Alicante ,4.5,635,$$ - $$$,R$ 20 - R$ 393,38.35002517700195,-0.47414499521255493,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d4551310-Reviews-La_Estancia-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
16708210,"Da Ciro","Calle de los Castanos 4 A la esquina con calle San Francisco, 03001 Alicante Espanha",Alicante ,5.0,213,$$ - $$$,R$ 46 - R$ 98,38.344017028808594,-0.48477301001548767,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d16708210-Reviews-Da_Ciro-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17610798,"Tabula Rasa","Calle Alberola 57, 03007 Alicante Espanha",Alicante ,5.0,76,$$ - $$$,indef,38.339874267578125,-0.49893298745155334,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d17610798-Reviews-Tabula_Rasa-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
6600252,"Thai Corner","Calle Labradores 12, 03002 Alicante Espanha",Alicante ,4.5,1313,$$ - $$$,R$ 131 - R$ 229,38.34676742553711,-0.4838460087776184,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d6600252-Reviews-Thai_Corner-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
16643718,"Cabana Grill","Avenida Poeta Carmelo Calvo 15, 03004 Alicante Espanha",Alicante ,4.5,291,$$ - $$$,R$ 98 - R$ 229,38.351932525634766,-0.48708099126815796,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d16643718-Reviews-Cabana_Grill-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
12709761,"Alma de Barra","Calle d'Antonio Galdo Chapuli 15, 03001 Alicante Espanha",Alicante ,4.5,855,$$ - $$$,R$ 164 - R$ 458,38.343502044677734,-0.48703300952911377,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d12709761-Reviews-Alma_de_Barra-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
6484771,"Casa Mia Italia","Calle de Juan de Herrera 38, 03004 Alicante Espanha",Alicante ,4.5,1121,$$ - $$$,R$ 98 - R$ 196,38.35097885131836,-0.48721998929977417,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d6484771-Reviews-Casa_Mia_Italia-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
17593163,"Iberika Grill","Calle de las Redes 37, 03540 Alicante Espanha",Alicante ,4.5,121,$$ - $$$,R$ 39 - R$ 131,38.346187591552734,-0.48743000626564026,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d17593163-Reviews-Iberika_Grill-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
15077583,"Natsu Ramen","Calle Reyes Catolicos 57, 03003 Alicante Espanha",Alicante ,4.5,165,$$ - $$$,R$ 20 - R$ 92,38.341156005859375,-0.4930900037288666,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d15077583-Reviews-Natsu_Ramen-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
2703946,"L'Atelier","Calle San Nicolas 12, 03002 Alicante Espanha",Alicante ,4.5,775,$$ - $$$,indef,38.345672607421875,-0.4821990132331848,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d2703946-Reviews-L_Atelier-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
7214738,"Tapas Alicante","Calle Periodista Pirula Arderius 3, 03001 Alicante Espanha",Alicante ,4.5,509,$$ - $$$,R$ 65 - R$ 262,38.345062255859375,-0.4871250092983246,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d7214738-Reviews-Tapas_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
23626760,"Martonela","Calle Periodista Pirula Arderius, 12, 03001 Alicante Espanha",Alicante ,5.0,18,$,R$ 17 - R$ 40,38.345096588134766,-0.48767799139022827,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d23626760-Reviews-Martonela-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
5263107,"26 Lounge Bar","Plaza Portal de Elche 6, 03002 Alicante Espanha",Alicante ,4.5,449,$$ - $$$,indef,38.344486236572266,-0.4835149943828583,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d5263107-Reviews-26_Lounge_Bar-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
10734000,"La Crispeta","Calle de Jorge Juan 6, 03002 Alicante Espanha",Alicante ,4.5,951,$,indef,38.345394134521484,-0.48058998584747314,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d10734000-Reviews-La_Crispeta-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
994663,"Bodeguita 1999","Calle Bailen, 4, 03001 Alicante Espanha",Alicante ,4.5,2157,$$ - $$$,R$ 131 - R$ 327,38.34452819824219,-0.4839549958705902,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d994663-Reviews-Bodeguita_1999-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
13167708,"San Telmo Gastrobar","Calle de San Nicolas 14, 03002 Alicante Espanha",Alicante ,4.5,429,$$ - $$$,R$ 51 - R$ 226,38.3458366394043,-0.4822559952735901,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d13167708-Reviews-San_Telmo_Gastrobar-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Countr.html
10033285,"Restaurante Unik Asiatico","Calle Alberola Romero 2, 03002 Alicante Espanha",Alicante ,4.5,320,$$ - $$$,R$ 20 - R$ 131,38.34416580200195,-0.48249998688697815,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d10033285-Reviews-Restaurante_Unik_Asiatico-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_.html
14142721,"La Casa de La Pizza Alicante","Calle de San Agustin 1 Bajo, 03002 Alicante Espanha",Alicante ,4.5,274,$$ - $$$,R$ 59 - R$ 85,38.34574508666992,-0.48157799243927,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d14142721-Reviews-La_Casa_de_La_Pizza_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valenci.html
8388238,"Katana Street Food Corner","Avenida Alfonso El Sabio 8 Puesto 317, 03004 Alicante Espanha",Alicante ,4.5,204,$$ - $$$,R$ 98 - R$ 327,38.34831619262695,-0.4849050045013428,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d8388238-Reviews-Katana_Street_Food_Corner-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_C.html
5549285,"El Ensayo Jazz Bar","Calle Prudencio de La Vina 3, 03007 Alicante Espanha",Alicante ,4.5,243,$$ - $$$,indef,38.342750549316406,-0.5090799927711487,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d5549285-Reviews-El_Ensayo_Jazz_Bar-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
4154957,"Don Carlos Alicante","Calle General Primo de Rivera 12, 03002 Alicante Espanha",Alicante ,4.5,792,$$ - $$$,R$ 137 - R$ 916,38.347652435302734,-0.48458001017570496,https://www.tripadvisor.com.br/Restaurant_Review-g1064230-d4154957-Reviews-Don_Carlos_Alicante-Alicante_Costa_Blanca_Province_of_Alicante_Valencian_Country.html
